mil pop,unemployment %,mean income,median income,vacant housing units,rental vacany rate,% below poverty line,median house value,NAME,state,county,county_name,state_name
49.0,8.4,54753.0,41632.0,4230.0,8.2,13.7,105900.0,"Walker County, Georgia",13,295,Walker County, Georgia
686.0,8.3,77206.0,60289.0,22351.0,7.5,11.3,167700.0,"Gwinnett County, Georgia",13,135,Gwinnett County, Georgia
0.0,13.8,51543.0,42778.0,912.0,16.0,10.4,82000.0,"Charlton County, Georgia",13,049,Charlton County, Georgia
32.0,8.8,61927.0,48893.0,4106.0,7.0,12.0,123800.0,"Bartow County, Georgia",13,015,Bartow County, Georgia
49.0,10.5,65201.0,53881.0,4696.0,6.5,13.9,121300.0,"Douglas County, Georgia",13,097,Douglas County, Georgia
25.0,6.6,48520.0,36385.0,1017.0,12.6,16.6,71800.0,"Jeff Davis County, Georgia",13,161,Jeff Davis County, Georgia
0.0,14.6,34424.0,24925.0,2474.0,21.2,25.0,66700.0,"Hancock County, Georgia",13,141,Hancock County, Georgia
0.0,7.7,50372.0,25513.0,503.0,11.1,31.8,56600.0,"Calhoun County, Georgia",13,037,Calhoun County, Georgia
47.0,11.9,57897.0,41489.0,3596.0,5.6,17.2,116300.0,"Troup County, Georgia",13,285,Troup County, Georgia
75.0,12.4,55739.0,36519.0,12960.0,11.9,22.7,118700.0,"Bibb County, Georgia",13,021,Bibb County, Georgia
13.0,14.3,49190.0,36242.0,1063.0,10.7,16.6,93300.0,"Marion County, Georgia",13,197,Marion County, Georgia
0.0,12.4,52762.0,39375.0,297.0,5.9,18.4,91500.0,"Schley County, Georgia",13,249,Schley County, Georgia
8.0,4.8,54608.0,38991.0,1162.0,14.7,16.0,87100.0,"Bleckley County, Georgia",13,023,Bleckley County, Georgia
33.0,10.3,51807.0,37865.0,655.0,7.6,23.8,87900.0,"Evans County, Georgia",13,109,Evans County, Georgia
4.0,8.4,45197.0,33816.0,2047.0,5.1,17.2,102700.0,"Franklin County, Georgia",13,119,Franklin County, Georgia
339.0,6.0,71916.0,63100.0,1929.0,5.9,7.8,152600.0,"Effingham County, Georgia",13,103,Effingham County, Georgia
36.0,15.6,52160.0,40344.0,1090.0,13.5,17.9,124300.0,"Lamar County, Georgia",13,171,Lamar County, Georgia
0.0,13.2,45622.0,32229.0,1748.0,8.2,21.9,67800.0,"Emanuel County, Georgia",13,107,Emanuel County, Georgia
0.0,11.2,37526.0,31487.0,1075.0,10.4,19.7,69200.0,"Quitman County, Georgia",13,239,Quitman County, Georgia
0.0,12.7,54490.0,42368.0,1053.0,2.7,14.9,111200.0,"Jasper County, Georgia",13,159,Jasper County, Georgia
249.0,14.6,43679.0,37605.0,586.0,7.5,22.0,100900.0,"Lanier County, Georgia",13,173,Lanier County, Georgia
5818.0,12.9,52664.0,42201.0,4145.0,12.5,15.0,122400.0,"Liberty County, Georgia",13,179,Liberty County, Georgia
0.0,13.5,41513.0,31915.0,811.0,2.8,20.6,76700.0,"Mitchell County, Georgia",13,205,Mitchell County, Georgia
0.0,9.4,49638.0,34905.0,1500.0,10.2,17.5,75600.0,"Seminole County, Georgia",13,253,Seminole County, Georgia
0.0,20.6,41217.0,28143.0,1108.0,6.2,25.1,58000.0,"Taylor County, Georgia",13,269,Taylor County, Georgia
33.0,10.5,50868.0,36641.0,2921.0,4.1,19.5,123100.0,"Thomas County, Georgia",13,275,Thomas County, Georgia
90.0,9.6,49605.0,33679.0,1420.0,7.4,18.8,89900.0,"Toombs County, Georgia",13,279,Toombs County, Georgia
0.0,6.7,46778.0,34672.0,752.0,8.7,18.1,75200.0,"Montgomery County, Georgia",13,209,Montgomery County, Georgia
15.0,5.3,55176.0,44226.0,945.0,8.0,11.6,121200.0,"Oglethorpe County, Georgia",13,221,Oglethorpe County, Georgia
20.0,11.2,62883.0,50455.0,3696.0,14.2,13.6,140000.0,"Rockdale County, Georgia",13,247,Rockdale County, Georgia
66.0,11.3,51465.0,38955.0,2059.0,5.3,16.6,91400.0,"Wayne County, Georgia",13,305,Wayne County, Georgia
0.0,10.0,36236.0,27620.0,578.0,6.1,27.3,49400.0,"Wheeler County, Georgia",13,309,Wheeler County, Georgia
62.0,8.4,49643.0,32460.0,4227.0,8.2,19.3,101700.0,"Baldwin County, Georgia",13,009,Baldwin County, Georgia
13.0,9.2,51999.0,40630.0,14497.0,23.4,11.4,135500.0,"Oxford County, Maine",23,017,Oxford County, Maine
